"","id","tip_amount"
"80",161008,1.84944665431976
"81",161009,0.0984968245029449
"82",161010,2.65992450714111
"83",161011,1.94059026241302
"84",161012,2.7340235710144
"85",161013,1.93891763687134
"86",161014,0.924834072589874
"87",161015,2.430016040802
"88",161016,3.63793969154358
"89",161017,1.42600059509277
"90",161018,1.73351263999939
"91",161019,2.0088357925415
"92",161020,3.43153047561646
"93",161021,1.86899971961975
"94",161022,1.55453562736511
"95",161023,4.73453235626221
"96",161024,3.22094058990479
"97",161025,2.72900652885437
"98",161026,-0.126851320266724
"99",161027,3.08026814460754
"100",161028,1.09743404388428
"101",161029,2.86800575256348
"102",161030,2.07791757583618
"103",161031,2.07875347137451
"104",161032,2.28516244888306
"105",161033,-0.0360512733459473
"106",161034,1.41486811637878
"107",161035,3.86849856376648
"108",161036,1.49811339378357
"109",161037,-0.120144009590149
"110",161038,1.43846261501312
"111",161039,-0.120144009590149
"112",161040,2.76452922821045
"113",161041,2.21608090400696
"114",161042,2.72566103935242
"115",161043,2.98212385177612
"116",161044,1.58319675922394
"117",161045,3.59030985832214
"118",161046,1.81969738006592
"119",161047,2.37485980987549
"120",161048,2.09351587295532
"121",161049,2.09518837928772
"122",161050,3.02678513526917
"123",161051,1.40424466133118
"124",161052,5.49817514419556
"125",161053,2.35209274291992
"126",161054,1.96036958694458
"127",161055,1.40424418449402
"128",161056,3.1455454826355
"129",161057,3.44545650482178
"130",161058,2.10572910308838
"131",161059,4.19040489196777
"132",161060,2.02694272994995
"133",161061,1.88877940177917
"134",161062,1.52354562282562
"135",161063,1.88877940177917
"136",161064,3.16160345077515
"137",161065,2.02527022361755
"138",161066,2.02694272994995
"139",161067,1.88794279098511
"140",161068,1.78872156143188
"141",161069,-0.0967926383018494
"142",161070,2.44226980209351
"143",161071,3.44712901115417
"144",161072,2.30661487579346
"145",161073,2.23836898803711
"146",161074,3.09503030776978
"147",161075,4.07248973846436
"148",161076,2.09351587295532
"149",161077,2.23418784141541
"150",161078,2.10675120353699
"151",161079,1.79949808120728
"152",161080,2.89447546005249
"153",161081,1.72841131687164
"154",161082,-0.0389969348907471
"155",161083,2.68053984642029
"156",161084,1.54714047908783
"157",161085,-0.0967926383018494
"158",161086,1.88961589336395
"159",161087,3.51955604553223
"160",161088,2.67468690872192
"161",161089,3.32084250450134
"162",161090,2.32099962234497
"163",161091,2.48191118240356
"164",161092,2.8161952495575
"165",161093,1.74958229064941
"166",161094,1.54714047908783
"167",161095,-0.0221785306930542
"168",161096,2.89112997055054
"169",161097,3.24155616760254
"170",161098,2.8877854347229
"171",161099,1.95702469348907
"172",161100,1.81969738006592
"173",161101,2.67970442771912
"174",161102,2.61145830154419
"175",161103,2.23669648170471
"176",161104,1.47502768039703
"177",161105,3.73432683944702
"178",161106,2.68388533592224
"179",161107,1.48748970031738
"180",161108,2.09435200691223
"181",161109,2.02527022361755
"182",161110,1.95869719982147
"183",161111,2.96355724334717
"184",161112,1.78296089172363
"185",161113,2.61396718025208
"186",161114,1.95953345298767
"187",161115,2.44143319129944
"188",161116,1.88877940177917
"189",161117,2.09769701957703
"190",161118,1.43878173828125
"191",161119,2.37318754196167
"192",161120,1.96036958694458
"193",161121,0.146006464958191
"194",161122,2.37235140800476
"195",161123,1.63653302192688
"196",161124,1.73546826839447
"197",161125,3.63167524337769
"198",161126,0.112369745969772
"199",161127,3.70823431015015
"200",161128,2.3967719078064
"201",161129,1.74958229064941
"202",161130,2.16677856445312
"203",161131,2.95184993743896
"204",161132,1.95869719982147
"205",161133,2.98800587654114
"206",161134,-0.0460218787193298
"207",161135,7.47465562820435
"208",161136,3.91320085525513
"209",161137,1.97513163089752
"210",161138,2.04588603973389
"211",161139,1.81062924861908
"212",161140,1.97513163089752
"213",161141,2.18655824661255
"214",161142,1.55705320835114
"215",161143,2.25647616386414
"216",161144,2.626220703125
"217",161145,1.78047430515289
"218",161146,1.84078478813171
"219",161147,1.97596824169159
"220",161148,3.88558053970337
"221",161149,1.56011116504669
"222",161150,1.09640574455261
"223",161151,2.11245918273926
"224",161152,5.11636877059937
"225",161153,-0.0256288051605225
"226",161154,2.18488574028015
"227",161155,3.82837533950806
"228",161156,2.76940155029297
"229",161157,1.90855860710144
"230",161158,2.3222131729126
"231",161159,0.159879207611084
"232",161160,1.53651690483093
"233",161161,2.23707342147827
"234",161162,0.186758428812027
"235",161163,1.90944135189056
"236",161164,1.54764938354492
"237",161165,1.50046050548553
"238",161166,-0.0654639601707458
"239",161167,3.1206636428833
"240",161168,2.42277669906616
"241",161169,2.3247218132019
"242",161170,2.11496782302856
"243",161171,3.60172700881958
"244",161172,0.0757865309715271
"245",161173,0.126242309808731
"246",161174,1.78047430515289
"247",161175,-0.06419438123703
"248",161176,1.15744769573212
"249",161177,2.46037650108337
"250",161178,2.7702374458313
"251",161179,1.9784768819809
"252",161180,3.24712014198303
"253",161181,1.64335632324219
"254",161182,4.29519367218018
"255",161183,1.81062948703766
"256",161184,3.11397409439087
"257",161185,3.18723630905151
"258",161186,0.126242309808731
"259",161187,2.92529535293579
"260",161188,1.78047430515289
"261",161189,1.53651690483093
"262",161190,2.11329555511475
"263",161191,2.16882753372192
"264",161192,1.97083127498627
"265",161193,1.50046050548553
"266",161194,1.52405500411987
"267",161195,2.63040208816528
"268",161196,1.7011331319809
"269",161197,1.07521915435791
"270",161198,1.83864092826843
"271",161199,1.79458796977997
"272",161200,1.21009516716003
"273",161201,1.79458796977997
"274",161202,1.52405500411987
"275",161203,3.4147207736969
"276",161204,1.45149183273315
"277",161205,2.39045858383179
"278",161206,2.79815363883972
"279",161207,0.173752009868622
"280",161208,2.13307452201843
"281",161209,2.8590989112854
"282",161210,3.36207389831543
"283",161211,-0.0315965414047241
"284",161212,1.99407529830933
"285",161213,2.27291059494019
"286",161214,1.8395938873291
"287",161215,2.20382905006409
"288",161216,1.82548010349274
"289",161217,2.13307452201843
"290",161218,1.83253717422485
"291",161219,1.92833864688873
"292",161220,2.20299291610718
"293",161221,0.0896592438220978
"294",161222,1.45695495605469
"295",161223,1.34298467636108
"296",161224,1.99491143226624
"297",161225,2.13641953468323
"298",161226,0.140114814043045
"299",161227,1.40417468547821
"300",161228,2.7167546749115
"301",161229,2.72855424880981
"302",161230,2.41274642944336
"303",161231,1.80571222305298
"304",161232,2.48182821273804
"305",161233,0.0392035841941833
"306",161234,2.27291059494019
"307",161235,1.56267118453979
"308",161236,2.06399321556091
"309",161237,2.78750848770142
"310",161238,4.25076866149902
"311",161239,-0.0341354012489319
"312",161240,1.16119241714478
"313",161241,1.64519453048706
"314",161242,1.99658405780792
"315",161243,3.48501563072205
"316",161244,2.06566548347473
"317",161245,0.0896592438220978
"318",161246,1.64519453048706
"319",161247,2.06399297714233
"320",161248,-0.0303272008895874
"321",161249,3.55660629272461
"322",161250,2.06566548347473
"323",161251,4.78021764755249
"324",161252,1.99407529830933
"325",161253,3.23605489730835
"326",161254,1.60245096683502
"327",161255,2.34032011032104
"328",161256,1.99658405780792
"329",161257,-0.030327320098877
"330",161258,2.69375467300415
"331",161259,-0.0315965414047241
"332",161260,3.20009231567383
"333",161261,1.83253717422485
"334",161262,2.99558973312378
"335",161263,1.92666578292847
"336",161264,2.06399321556091
"337",161265,1.8556352853775
"338",161266,0.0392035841941833
"339",161267,1.65312218666077
"340",161268,3.62690114974976
"341",161269,2.15201807022095
"342",161270,1.93079650402069
"343",161271,1.68209874629974
"344",161272,0.18762469291687
"345",161273,2.22109985351562
"346",161274,1.89358413219452
"347",161275,3.15604162216187
"348",161276,1.62414598464966
"349",161277,2.2935266494751
"350",161278,5.02655696868896
"351",161279,1.6676105260849
"352",161280,1.37367570400238
"353",161281,2.08293676376343
"354",161282,1.40006589889526
"355",161283,2.08377313613892
"356",161284,1.67539918422699
"357",161285,2.43670725822449
"358",161286,1.64642310142517
"359",161287,2.27245140075684
"360",161288,1.37050938606262
"361",161289,2.73235249519348
"362",161290,2.48555040359497
"363",161291,3.03519773483276
"364",161292,1.19785213470459
"365",161293,2.29101753234863
"366",161294,2.29101753234863
"367",161295,1.67539918422699
"368",161296,1.33808529376984
"369",161297,2.27496004104614
"370",161298,2.15369081497192
"371",161299,4.04516077041626
"372",161300,2.36177206039429
"373",161301,2.9462878704071
"374",161302,2.29185438156128
"375",161303,2.94210648536682
"376",161304,2.29101753234863
"377",161305,1.1586332321167
"378",161306,1.8775429725647
"379",161307,1.96660459041595
"380",161308,2.42918109893799
"381",161309,2.08460903167725
"382",161310,2.94294261932373
"383",161311,0.00262093544006348
"384",161312,2.93959712982178
"385",161313,2.1680760383606
"386",161314,2.22360849380493
"387",161315,2.64888548851013
"388",161316,1.27060651779175
"389",161317,2.01385450363159
"390",161318,1.65421187877655
"391",161319,0.434258162975311
"392",161320,1.68094754219055
"393",161321,1.43191969394684
"394",161322,2.31246948242188
"395",161323,1.67424809932709
"396",161324,0.100082516670227
"397",161325,2.10188007354736
"398",161326,2.4497971534729
"399",161327,1.6441822052002
"400",161328,2.10020709037781
"401",161329,2.4497971534729
"402",161330,2.30996108055115
"403",161331,1.67315876483917
"404",161332,1.93859004974365
"405",161333,1.66645908355713
"406",161334,2.08247685432434
"407",161335,0.998500049114227
"408",161336,4.00312948226929
"409",161337,2.68555903434753
"410",161338,2.23753452301025
"411",161339,2.3285276889801
"412",161340,1.90843462944031
"413",161341,3.73432898521423
"414",161342,1.90843462944031
"415",161343,2.46585488319397
"416",161344,0.628789186477661
"417",161345,2.17347002029419
"418",161346,2.2433876991272
"419",161347,2.45230579376221
"420",161348,1.95976114273071
"421",161349,3.86747455596924
"422",161350,2.23920679092407
"423",161351,2.03363418579102
"424",161352,2.73831868171692
"425",161353,2.03196167945862
"426",161354,2.2248215675354
"427",161355,2.10438847541809
"428",161356,0.204104214906693
"429",161357,4.50426244735718
"430",161358,2.01506781578064
"431",161359,5.38955211639404
"432",161360,4.43350791931152
"433",161361,1.94564712047577
"434",161362,1.9366626739502
"435",161363,1.66645908355713
"436",161364,2.03363418579102
"437",161365,2.31079721450806
"438",161366,1.65197098255157
"439",161367,1.96371626853943
"440",161368,3.03598523139954
"441",161369,2.74161171913147
"442",161370,2.30912494659424
"443",161371,2.31246948242188
"444",161372,2.10188007354736
"445",161373,1.20159673690796
"446",161374,2.10020709037781
"447",161375,2.45063304901123
"448",161376,1.91549170017242
"449",161377,3.93739247322083
"450",161378,2.75631332397461
"451",161379,1.70213508605957
"452",161380,2.8262312412262
"453",161381,5.59936571121216
"454",161382,2.53865814208984
"455",161383,1.52496325969696
"456",161384,2.77525687217712
"457",161385,2.33224940299988
"458",161386,4.05920553207397
"459",161387,1.72996044158936
"460",161388,3.11899280548096
"461",161389,1.7154723405838
"462",161390,2.686772108078
"463",161391,1.70768320560455
"464",161392,2.91592884063721
"465",161393,3.26133728027344
"466",161394,2.54116702079773
"467",161395,2.05090522766113
"468",161396,2.19241333007812
"469",161397,2.96644401550293
"470",161398,2.33141326904297
"471",161399,2.05508613586426
"472",161400,2.32723164558411
"473",161401,2.19241333007812
"474",161402,2.77358388900757
"475",161403,2.05257749557495
"476",161404,2.05424976348877
"477",161405,3.27906799316406
"478",161406,1.96755456924438
"479",161407,2.70617485046387
"480",161408,2.18466424942017
"481",161409,1.7221714258194
"482",161410,2.19157695770264
"483",161411,0.181732803583145
"484",161412,2.47124910354614
"485",161413,2.32974076271057
"486",161414,3.04405736923218
"487",161415,1.7645435333252
"488",161416,1.36079168319702
"489",161417,1.30664420127869
"490",161418,2.25898671150208
"491",161419,3.53766417503357
"492",161420,3.88809013366699
"493",161421,1.89665448665619
"494",161422,3.12568235397339
"495",161423,4.02625370025635
"496",161424,3.19225597381592
"497",161425,1.98359596729279
"498",161426,1.76756012439728
"499",161427,2.18906831741333
"500",161428,1.40258371829987
"501",161429,2.1940860748291
"502",161430,2.77442002296448
"503",161431,1.98359596729279
"504",161432,2.070307970047
"505",161433,1.67870676517487
"506",161434,2.69948506355286
"507",161435,1.93149507045746
"508",161436,1.73665988445282
"509",161437,2.39965867996216
"510",161438,3.40117311477661
"511",161439,2.98333740234375
"512",161440,2.75501751899719
"513",161441,3.24193453788757
"514",161442,2.37774705886841
"515",161443,1.98303616046906
"516",161444,2.0723569393158
"517",161445,1.15656137466431
"518",161446,1.81548368930817
"519",161447,2.41776561737061
"520",161448,3.07303547859192
"521",161449,1.75669622421265
"522",161450,2.05875706672668
"523",161451,2.86495399475098
"524",161452,1.41737222671509
"525",161453,2.36557817459106
"526",161454,2.02860164642334
"527",161455,2.48601102828979
"528",161456,3.69811630249023
"529",161457,4.32068729400635
"530",161458,3.4908709526062
"531",161459,2.13976621627808
"532",161460,2.01256084442139
"533",161461,2.06984853744507
"534",161462,2.48684740066528
"535",161463,1.80208504199982
"536",161464,2.72511792182922
"537",161465,1.39148509502411
"538",161466,2.14060258865356
"539",161467,2.55676555633545
"540",161468,2.79670834541321
"541",161469,2.14227533340454
"542",161470,2.72428178787231
"543",161471,2.55592894554138
"544",161472,2.72010016441345
"545",161473,3.0713632106781
"546",161474,2.00160264968872
"547",161475,3.07219910621643
"548",161476,1.77897334098816
"549",161477,2.49102854728699
"550",161478,2.55676555633545
"551",161479,3.62819814682007
"552",161480,1.74999701976776
"553",161481,1.72102010250092
"554",161482,2.21052026748657
"555",161483,1.74220764636993
"556",161484,4.59785079956055
"557",161485,3.77054262161255
"558",161486,2.28378319740295
"559",161487,1.77897334098816
"560",161488,1.65164387226105
"561",161489,3.00311732292175
"562",161490,0.0975250899791718
"563",161491,1.99844622612
"564",161492,5.54645776748657
"565",161493,1.71323144435883
"566",161494,2.72177338600159
"567",161495,1.77227401733398
"568",161496,1.72771978378296
"569",161497,2.3503565788269
"570",161498,2.22657871246338
"571",161499,5.90398836135864
"572",161500,2.35119247436523
"573",161501,3.00311732292175
"574",161502,2.77730584144592
"575",161503,1.76448476314545
"576",161504,1.00066709518433
"577",161505,2.00550365447998
"578",161506,4.61123037338257
"579",161507,1.78452146053314
"580",161508,1.97771751880646
"581",161509,1.76224434375763
"582",161510,2.22528266906738
"583",161511,2.29770946502686
"584",161512,2.88473343849182
"585",161513,3.99255013465881
"586",161514,2.08962774276733
"587",161515,2.19247388839722
"588",161516,5.33427667617798
"589",161517,2.10376310348511
"590",161518,2.07360744476318
"591",161519,1.76224434375763
"592",161520,2.15787315368652
"593",161521,3.0717396736145
"594",161522,3.09197902679443
"595",161523,1.44623506069183
"596",161524,4.13823890686035
"597",161525,3.51065039634705
"598",161526,2.22779130935669
"599",161527,2.06865406036377
"600",161528,3.79366660118103
"601",161529,3.23432350158691
"602",161530,2.81147074699402
"603",161531,2.90413641929626
"604",161532,2.74406147003174
"605",161533,2.80896210670471
"606",161534,3.07257580757141
"607",161535,2.05756616592407
"608",161536,2.02138209342957
"609",161537,3.0692310333252
"610",161538,3.024569272995
"611",161539,1.63912606239319
"612",161540,6.42206430435181
"613",161541,2.29687309265137
"614",161542,2.18272399902344
"615",161543,1.82019746303558
"616",161544,3.88215184211731
"617",161545,2.09297275543213
"618",161546,2.2269549369812
"619",161547,3.02038836479187
"620",161548,3.78279590606689
"621",161549,2.51164388656616
"622",161550,1.29221963882446
"623",161551,2.23517918586731
"624",161552,3.23265099525452
"625",161553,2.07360744476318
"626",161554,2.73904371261597
"627",161555,0.27675199508667
"628",161556,2.43503618240356
"629",161557,3.23265099525452
"630",161558,1.79122078418732
"631",161559,2.07360744476318
"632",161560,2.08962774276733
"633",161561,2.08962774276733
"634",161562,2.95297908782959
"635",161563,2.11787700653076
"636",161564,4.91704273223877
"637",161565,1.76224434375763
"638",161566,1.41234755516052
"639",161567,0.144879460334778
"640",161568,2.43838143348694
"641",161569,1.77003335952759
"642",161570,2.07870578765869
"643",161571,2.05050945281982
"644",161572,2.51248049736023
"645",161573,2.05756616592407
"646",161574,4.0658130645752
"647",161575,2.05756616592407
"648",161576,2.17727613449097
"649",161577,1.22882986068726
"650",161578,2.50829935073853
"651",161579,2.08066463470459
"652",161580,5.853515625
"653",161581,1.77782201766968
"654",161582,2.02054595947266
"655",161583,2.80896210670471
"656",161584,2.88222479820251
"657",161585,2.74155306816101
"658",161586,2.48638772964478
"659",161587,2.15787315368652
"660",161588,3.51483201980591
"661",161589,2.81314325332642
"662",161590,2.36929988861084
"663",161591,2.5773811340332
"664",161592,3.22512483596802
"665",161593,2.08962774276733
"666",161594,2.29854536056519
"667",161595,2.23197245597839
"668",161596,2.02054595947266
"669",161597,1.79230999946594
"670",161598,2.29854536056519
"671",161599,2.52724242210388
"672",161600,1.80436503887177
"673",161601,2.04746985435486
"674",161602,2.76133227348328
"675",161603,2.3191614151001
"676",161604,2.2484073638916
"677",161605,1.49581956863403
"678",161606,2.19872903823853
"679",161607,2.31832504272461
"680",161608,1.79785847663879
"681",161609,2.3191614151001
"682",161610,2.2442262172699
"683",161611,2.97108602523804
"684",161612,2.25007963180542
"685",161613,2.18099784851074
"686",161614,1.61936187744141
"687",161615,1.8090900182724
"688",161616,2.17848920822144
"689",161617,2.45732450485229
"690",161618,2.97275853157043
"691",161619,2.11024355888367
"692",161620,6.76794958114624
"693",161621,2.84730792045593
"694",161622,2.76384115219116
"695",161623,2.76974368095398
"696",161624,1.78730702400208
"697",161625,2.45732450485229
"698",161626,3.66273975372314
"699",161627,1.8090900182724
"700",161628,1.74577021598816
"701",161629,3.78421068191528
"702",161630,4.37437677383423
"703",161631,2.07574796676636
"704",161632,5.68086671829224
"705",161633,6.76499938964844
"706",161634,3.08566546440125
"707",161635,1.48741030693054
"708",161636,1.80436527729034
"709",161637,4.32347869873047
"710",161638,2.83543133735657
"711",161639,2.88427400588989
"712",161640,2.83124971389771
"713",161641,2.45565223693848
"714",161642,2.24673461914062
"715",161643,2.38238954544067
"716",161644,2.17765283584595
"717",161645,2.05264973640442
"718",161646,2.89865970611572
"719",161647,2.17848920822144
"720",161648,1.78730702400208
"721",161649,2.04559278488159
"722",161650,2.97443079948425
"723",161651,2.3882429599762
"724",161652,1.48741030693054
"725",161653,1.84132301807404
"726",161654,1.29332959651947
"727",161655,2.38489770889282
"728",161656,1.36080813407898
"729",161657,3.59365820884705
"730",161658,2.52473425865173
"731",161659,3.03515028953552
"732",161660,5.99389553070068
"733",161661,2.24589824676514
"734",161662,2.17598032951355
"735",161663,3.24824905395508
"736",161664,8.79623985290527
"737",161665,2.17765283584595
"738",161666,1.81525683403015
"739",161667,2.18099784851074
"740",161668,3.32234811782837
"741",161669,3.58010864257812
"742",161670,1.82614839076996
"743",161671,4.13861656188965
"744",161672,2.52138900756836
"745",161673,4.35221195220947
"746",161674,1.80564713478088
"747",161675,2.24757051467896
"748",161676,1.37519478797913
"749",161677,2.10857129096985
"750",161678,2.10591602325439
"751",161679,3.53293871879578
"752",161680,3.8010573387146
"753",161681,1.42622065544128
"754",161682,2.3865704536438
"755",161683,3.35268497467041
"756",161684,3.35937476158142
"757",161685,2.151451587677
"758",161686,1.92903470993042
"759",161687,2.56594157218933
"760",161688,4.61022186279297
"761",161689,1.76031684875488
"762",161690,1.87223792076111
"763",161691,3.1529655456543
"764",161692,3.57414627075195
"765",161693,2.22136926651001
"766",161694,4.11273002624512
"767",161695,1.3543039560318
"768",161696,1.77112448215485
"769",161697,1.94336998462677
"770",161698,2.35618782043457
"771",161699,2.86827683448792
"772",161700,3.35853838920593
"773",161701,2.43112325668335
"774",161702,2.35786008834839
"775",161703,2.27439308166504
"776",161704,1.77781450748444
"777",161705,2.73429441452026
"778",161706,2.28710603713989
"779",161707,1.77808952331543
"780",161708,2.31102061271667
"781",161709,2.80504846572876
"782",161710,2.21802425384521
"783",161711,2.15312385559082
"784",161712,2.21802425384521
"785",161713,1.64657974243164
"786",161714,4.17337894439697
"787",161715,3.08053922653198
"788",161716,1.75102317333221
"789",161717,3.15547442436218
"790",161718,1.95424723625183
"791",161719,4.86268711090088
"792",161720,3.83107018470764
"793",161721,2.73513078689575
"794",161722,1.76031684875488
"795",161723,3.8435389995575
"796",161724,2.73596692085266
"797",161725,2.7856457233429
"798",161726,2.56510519981384
"799",161727,6.24428129196167
"800",161728,2.28794193267822
"801",161729,2.15395975112915
"802",161730,2.36287760734558
"803",161731,2.36287760734558
"804",161732,5.23490571975708
"805",161733,0.790667474269867
"806",161734,2.06739091873169
"807",161735,1.93925738334656
"808",161736,4.54170227050781
"809",161737,1.89393365383148
"810",161738,2.08069705963135
"811",161739,2.29162216186523
"812",161740,2.87078547477722
"813",161741,1.99096465110779
"814",161742,2.01161527633667
"815",161743,2.73178553581238
"816",161744,2.22053289413452
"817",161745,2.85472750663757
"818",161746,2.80253982543945
"819",161747,1.59990918636322
"820",161748,2.5875506401062
"821",161749,1.8764910697937
"822",161750,2.151451587677
"823",161751,2.56677770614624
"824",161752,3.85047292709351
"825",161753,3.8521454334259
"826",161754,2.42861413955688
"827",161755,1.93618547916412
"828",161756,3.43431043624878
"829",161757,3.44329953193665
"830",161758,2.00207948684692
"831",161759,4.5922703742981
"832",161760,2.03055858612061
"833",161761,1.89911985397339
"834",161762,1.89435255527496
"835",161763,3.24099087715149
"836",161764,1.60541176795959
"837",161765,2.09964036941528
"838",161766,2.81730175018311
"839",161767,3.91325068473816
"840",161768,2.31023025512695
"841",161769,1.97485256195068
"842",161770,2.24031257629395
"843",161771,1.91956496238708
"844",161772,2.28748273849487
"845",161773,2.42871236801147
"846",161774,2.10047626495361
"847",161775,2.37692975997925
"848",161776,2.7532377243042
"849",161777,3.03123712539673
"850",161778,1.68479359149933
"851",161779,2.08190989494324
"852",161780,1.90695858001709
"853",161781,2.17123079299927
"854",161782,3.56567907333374
"855",161783,4.40287160873413
"856",161784,2.24114871025085
"857",161785,2.15266418457031
"858",161786,1.75470376014709
"859",161787,2.56472134590149
"860",161788,2.23780393600464
"861",161789,2.47606229782104
"862",161790,4.51086950302124
"863",161791,1.9681476354599
"864",161792,1.75152611732483
"865",161793,3.07924342155457
"866",161794,4.47238540649414
"867",161795,2.09964036941528
"868",161796,2.39151072502136
"869",161797,8.3544864654541
"870",161798,2.1720666885376
"871",161799,2.03139448165894
"872",161800,3.36476874351501
"873",161801,2.49974513053894
"874",161802,2.52341198921204
"875",161803,3.95173454284668
"876",161804,1.76281893253326
"877",161805,3.30840015411377
"878",161806,3.65433716773987
"879",161807,1.76105928421021
"880",161808,2.16788578033447
"881",161809,2.16955804824829
"882",161810,1.30574798583984
"883",161811,2.96299171447754
"884",161812,2.02560424804688
"885",161813,1.90695858001709
"886",161814,2.40211534500122
"887",161815,2.08358240127563
"888",161816,2.03139448165894
"889",161817,2.43400859832764
"890",161818,3.7579026222229
"891",161819,2.42871236801147
"892",161820,2.58686089515686
"893",161821,2.09880399703979
"894",161822,8.7957649230957
"895",161823,2.29411697387695
"896",161824,2.23366594314575
"897",161825,3.09096693992615
"898",161826,2.02018022537231
"899",161827,2.1301007270813
"900",161828,4.38533687591553
"901",161829,3.4637234210968
"902",161830,1.86443734169006
"903",161831,3.4282603263855
"904",161832,5.4227237701416
"905",161833,2.15686464309692
"906",161834,6.47939968109131
"907",161835,1.74249732494354
"908",161836,2.03093528747559
"909",161837,1.74567520618439
"910",161838,3.27504777908325
"911",161839,1.8399133682251
"912",161840,4.24772071838379
"913",161841,1.65750622749329
"914",161842,3.85138773918152
"915",161843,2.08718395233154
"916",161844,2.98527956008911
"917",161845,2.37975120544434
"918",161846,3.48588848114014
"919",161847,2.18188285827637
"920",161848,2.00909328460693
"921",161849,2.53445267677307
"922",161850,1.7344958782196
"923",161851,2.25139737129211
"924",161852,2.40189123153687
"925",161853,4.60576725006104
"926",161854,2.30318021774292
"927",161855,2.06501913070679
"928",161856,2.91452550888062
"929",161857,3.36928796768188
"930",161858,2.18631649017334
"931",161859,2.76967215538025
"932",161860,3.28177809715271
"933",161861,3.03031826019287
"934",161862,3.16810488700867
"935",161863,2.23366594314575
"936",161864,3.02588534355164
"937",161865,2.52338314056396
"938",161866,1.90115475654602
"939",161867,2.28198766708374
"940",161868,2.44049739837646
"941",161869,2.04219365119934
"942",161870,2.01785659790039
"943",161871,2.17160749435425
"944",161872,2.18188285827637
"945",161873,2.03356766700745
"946",161874,2.07831811904907
"947",161875,2.9111807346344
"948",161876,1.45401620864868
"949",161877,2.1301007270813
"950",161878,2.30318021774292
"951",161879,2.73472690582275
"952",161880,5.40148258209229
"953",161881,2.08435964584351
"954",161882,2.34948348999023
"955",161883,2.95656847953796
"956",161884,2.01343393325806
"957",161885,2.32340669631958
"958",161886,1.73017692565918
"959",161887,1.97884607315063
"960",161888,3.18284344673157
"961",161889,3.69321632385254
"962",161890,2.65457653999329
"963",161891,1.99459779262543
"964",161892,2.30124187469482
"965",161893,2.85300350189209
"966",161894,1.7239351272583
"967",161895,2.753662109375
"968",161896,3.39883971214294
"969",161897,2.51525473594666
"970",161898,3.21902966499329
"971",161899,3.23905873298645
"972",161900,3.01419639587402
"973",161901,5.44576215744019
"974",161902,2.41022920608521
"975",161903,1.72546744346619
"976",161904,2.17994523048401
"977",161905,2.18371200561523
"978",161906,1.89571118354797
"979",161907,1.71746599674225
"980",161908,1.70653402805328
"981",161909,2.08435964584351
"982",161910,1.86231577396393
"983",161911,5.59665632247925
"984",161912,1.71911180019379
"985",161913,3.68898057937622
"986",161914,3.22382211685181
"987",161915,2.0070629119873
"988",161916,1.85576689243317
"989",161917,1.70525932312012
"990",161918,2.8235821723938
"991",161919,2.3634946346283
"992",161920,1.98258745670319
"993",161921,1.96877443790436
"994",161922,4.76347780227661
"995",161923,1.71314716339111
"996",161924,2.33028507232666
